,Agency,Site_No,DateTime,Flow,Value
3745,USGS,06803486,2010-12-31,25.3,A:e
3746,USGS,06803486,2011-01-01,24.6,A:e
3747,USGS,06803486,2011-01-02,24.1,A:e
3748,USGS,06803486,2011-01-03,24.1,A:e
3749,USGS,06803486,2011-01-04,24.1,A:e
3750,USGS,06803486,2011-01-05,24.2,A:e
3751,USGS,06803486,2011-01-06,24.2,A:e
3752,USGS,06803486,2011-01-07,24.5,A:e
3753,USGS,06803486,2011-01-08,24.1,A:e
3754,USGS,06803486,2011-01-09,23.9,A:e
3755,USGS,06803486,2011-01-10,23.6,A:e
3756,USGS,06803486,2011-01-11,23.4,A:e
3757,USGS,06803486,2011-01-12,23.2,A:e
3758,USGS,06803486,2011-01-13,22.9,A:e
3759,USGS,06803486,2011-01-14,23.9,A:e
3760,USGS,06803486,2011-01-15,25.4,A:e
3761,USGS,06803486,2011-01-16,27.1,A:e
3762,USGS,06803486,2011-01-17,32.5,A:e
3763,USGS,06803486,2011-01-18,32.2,A:e
3764,USGS,06803486,2011-01-19,30.7,A:e
3765,USGS,06803486,2011-01-20,30.3,A:e
3766,USGS,06803486,2011-01-21,30.3,A:e
3767,USGS,06803486,2011-01-22,30.6,A:e
3768,USGS,06803486,2011-01-23,30.0,A:e
3769,USGS,06803486,2011-01-24,30.0,A:e
3770,USGS,06803486,2011-01-25,30.4,A:e
3771,USGS,06803486,2011-01-26,31.9,A:e
3772,USGS,06803486,2011-01-27,35.3,A:e
3773,USGS,06803486,2011-01-28,39.1,A
3774,USGS,06803486,2011-01-29,38.4,A
3775,USGS,06803486,2011-01-30,35.5,A:e
3776,USGS,06803486,2011-01-31,33.3,A:e
3777,USGS,06803486,2011-02-01,29.3,A:e
3778,USGS,06803486,2011-02-02,29.3,A:e
3779,USGS,06803486,2011-02-03,28.7,A:e
3780,USGS,06803486,2011-02-04,28.7,A:e
3781,USGS,06803486,2011-02-05,29.9,A:e
3782,USGS,06803486,2011-02-06,32.0,A:e
3783,USGS,06803486,2011-02-07,30.4,A:e
3784,USGS,06803486,2011-02-08,28.5,A:e
3785,USGS,06803486,2011-02-09,28.2,A:e
3786,USGS,06803486,2011-02-10,28.1,A:e
3787,USGS,06803486,2011-02-11,31.6,A:e
3788,USGS,06803486,2011-02-12,39.3,A:e
3789,USGS,06803486,2011-02-13,68.3,A:e
3790,USGS,06803486,2011-02-14,207,A:e
3791,USGS,06803486,2011-02-15,140,A:e
3792,USGS,06803486,2011-02-16,113,A:e
3793,USGS,06803486,2011-02-17,110,A
3794,USGS,06803486,2011-02-18,94.7,A
3795,USGS,06803486,2011-02-19,79.2,A
3796,USGS,06803486,2011-02-20,70.7,A
3797,USGS,06803486,2011-02-21,65.1,A
3798,USGS,06803486,2011-02-22,53.9,A:e
3799,USGS,06803486,2011-02-23,60.0,A:e
3800,USGS,06803486,2011-02-24,56.2,A:e
3801,USGS,06803486,2011-02-25,47.9,A:e
3802,USGS,06803486,2011-02-26,57.8,A:e
3803,USGS,06803486,2011-02-27,58.0,A:e
3804,USGS,06803486,2011-02-28,52.5,A:e
3805,USGS,06803486,2011-03-01,51.8,A:e
3806,USGS,06803486,2011-03-02,50.2,A:e
3807,USGS,06803486,2011-03-03,52.3,A
3808,USGS,06803486,2011-03-04,51.5,A
3809,USGS,06803486,2011-03-05,46.0,A:e
3810,USGS,06803486,2011-03-06,46.6,A
3811,USGS,06803486,2011-03-07,48.9,A
3812,USGS,06803486,2011-03-08,48.9,A
3813,USGS,06803486,2011-03-09,50.0,A
3814,USGS,06803486,2011-03-10,48.8,A
3815,USGS,06803486,2011-03-11,45.7,A
3816,USGS,06803486,2011-03-12,46.4,A
3817,USGS,06803486,2011-03-13,44.6,A
3818,USGS,06803486,2011-03-14,42.7,A
3819,USGS,06803486,2011-03-15,41.2,A
3820,USGS,06803486,2011-03-16,42.2,A
3821,USGS,06803486,2011-03-17,41.2,A
3822,USGS,06803486,2011-03-18,42.0,A
3823,USGS,06803486,2011-03-19,39.4,A
3824,USGS,06803486,2011-03-20,38.8,A
3825,USGS,06803486,2011-03-21,39.8,A
3826,USGS,06803486,2011-03-22,40.1,A
3827,USGS,06803486,2011-03-23,42.2,A
3828,USGS,06803486,2011-03-24,40.7,A
3829,USGS,06803486,2011-03-25,39.4,A
3830,USGS,06803486,2011-03-26,40.7,A
3831,USGS,06803486,2011-03-27,40.7,A
3832,USGS,06803486,2011-03-28,40.0,A
3833,USGS,06803486,2011-03-29,39.5,A
3834,USGS,06803486,2011-03-30,39.3,A
3835,USGS,06803486,2011-03-31,39.1,A
3836,USGS,06803486,2011-04-01,38.9,A
3837,USGS,06803486,2011-04-02,39.2,A
3838,USGS,06803486,2011-04-03,37.3,A
3839,USGS,06803486,2011-04-04,36.1,A
3840,USGS,06803486,2011-04-05,35.8,A
3841,USGS,06803486,2011-04-06,33.8,A
3842,USGS,06803486,2011-04-07,33.5,A
3843,USGS,06803486,2011-04-08,34.8,A
3844,USGS,06803486,2011-04-09,37.4,A
3845,USGS,06803486,2011-04-10,37.8,A
3846,USGS,06803486,2011-04-11,35.4,A
3847,USGS,06803486,2011-04-12,34.2,A
3848,USGS,06803486,2011-04-13,32.2,A
3849,USGS,06803486,2011-04-14,34.5,A
3850,USGS,06803486,2011-04-15,61.2,A
3851,USGS,06803486,2011-04-16,101,A
3852,USGS,06803486,2011-04-17,71.7,A
3853,USGS,06803486,2011-04-18,57.9,A
3854,USGS,06803486,2011-04-19,121,A
3855,USGS,06803486,2011-04-20,95.6,A
3856,USGS,06803486,2011-04-21,72.8,A
3857,USGS,06803486,2011-04-22,64.1,A
3858,USGS,06803486,2011-04-23,59.8,A
3859,USGS,06803486,2011-04-24,56.9,A
3860,USGS,06803486,2011-04-25,57.0,A
3861,USGS,06803486,2011-04-26,67.9,A
3862,USGS,06803486,2011-04-27,67.4,A
3863,USGS,06803486,2011-04-28,61.9,A
3864,USGS,06803486,2011-04-29,58.0,A
3865,USGS,06803486,2011-04-30,53.0,A
3866,USGS,06803486,2011-05-01,51.0,A
3867,USGS,06803486,2011-05-02,46.3,A
3868,USGS,06803486,2011-05-03,44.1,A
3869,USGS,06803486,2011-05-04,43.9,A
3870,USGS,06803486,2011-05-05,41.5,A
3871,USGS,06803486,2011-05-06,41.3,A
3872,USGS,06803486,2011-05-07,40.7,A
3873,USGS,06803486,2011-05-08,39.1,A
3874,USGS,06803486,2011-05-09,37.7,A
3875,USGS,06803486,2011-05-10,35.4,A
3876,USGS,06803486,2011-05-11,35.1,A
3877,USGS,06803486,2011-05-12,41.6,A
3878,USGS,06803486,2011-05-13,339,A
3879,USGS,06803486,2011-05-14,158,A
3880,USGS,06803486,2011-05-15,83.3,A
3881,USGS,06803486,2011-05-16,68.2,A
3882,USGS,06803486,2011-05-17,59.9,A
3883,USGS,06803486,2011-05-18,54.7,A
3884,USGS,06803486,2011-05-19,67.6,A
3885,USGS,06803486,2011-05-20,1860,A
3886,USGS,06803486,2011-05-21,953,A
3887,USGS,06803486,2011-05-22,399,A
3888,USGS,06803486,2011-05-23,276,A
3889,USGS,06803486,2011-05-24,313,A
3890,USGS,06803486,2011-05-25,308,A
3891,USGS,06803486,2011-05-26,223,A
3892,USGS,06803486,2011-05-27,190,A
3893,USGS,06803486,2011-05-28,169,A
3894,USGS,06803486,2011-05-29,157,A
3895,USGS,06803486,2011-05-30,146,A
3896,USGS,06803486,2011-05-31,224,A
3897,USGS,06803486,2011-06-01,165,A
3898,USGS,06803486,2011-06-02,135,A
3899,USGS,06803486,2011-06-03,121,A
3900,USGS,06803486,2011-06-04,108,A
3901,USGS,06803486,2011-06-05,98.4,A
3902,USGS,06803486,2011-06-06,91.2,A
3903,USGS,06803486,2011-06-07,85.0,A
3904,USGS,06803486,2011-06-08,75.9,A
3905,USGS,06803486,2011-06-09,69.0,A
3906,USGS,06803486,2011-06-10,65.9,A
3907,USGS,06803486,2011-06-11,64.8,A
3908,USGS,06803486,2011-06-12,61.3,A
3909,USGS,06803486,2011-06-13,58.0,A
3910,USGS,06803486,2011-06-14,56.3,A
3911,USGS,06803486,2011-06-15,55.9,A
3912,USGS,06803486,2011-06-16,55.3,A
3913,USGS,06803486,2011-06-17,51.7,A
3914,USGS,06803486,2011-06-18,62.6,A
3915,USGS,06803486,2011-06-19,77.6,A
3916,USGS,06803486,2011-06-20,64.0,A
3917,USGS,06803486,2011-06-21,60.7,A
3918,USGS,06803486,2011-06-22,61.4,A
3919,USGS,06803486,2011-06-23,55.0,A
3920,USGS,06803486,2011-06-24,50.4,A
3921,USGS,06803486,2011-06-25,169,A
3922,USGS,06803486,2011-06-26,319,A
3923,USGS,06803486,2011-06-27,428,A
3924,USGS,06803486,2011-06-28,222,A
3925,USGS,06803486,2011-06-29,139,A
3926,USGS,06803486,2011-06-30,115,A
3927,USGS,06803486,2011-07-01,99.9,A
3928,USGS,06803486,2011-07-02,87.4,A
3929,USGS,06803486,2011-07-03,96.9,A
3930,USGS,06803486,2011-07-04,91.2,A
3931,USGS,06803486,2011-07-05,83.2,A
3932,USGS,06803486,2011-07-06,112,A
3933,USGS,06803486,2011-07-07,139,A
3934,USGS,06803486,2011-07-08,104,A
3935,USGS,06803486,2011-07-09,84.4,A
3936,USGS,06803486,2011-07-10,74.0,A
3937,USGS,06803486,2011-07-11,68.5,A
3938,USGS,06803486,2011-07-12,62.7,A
3939,USGS,06803486,2011-07-13,60.1,A
3940,USGS,06803486,2011-07-14,57.4,A
3941,USGS,06803486,2011-07-15,54.6,A
3942,USGS,06803486,2011-07-16,52.7,A
3943,USGS,06803486,2011-07-17,48.9,A
3944,USGS,06803486,2011-07-18,45.3,A
3945,USGS,06803486,2011-07-19,38.9,A
3946,USGS,06803486,2011-07-20,35.8,A
3947,USGS,06803486,2011-07-21,34.4,A
3948,USGS,06803486,2011-07-22,45.7,A
3949,USGS,06803486,2011-07-23,43.0,A
3950,USGS,06803486,2011-07-24,34.4,A
3951,USGS,06803486,2011-07-25,31.2,A
3952,USGS,06803486,2011-07-26,30.7,A
3953,USGS,06803486,2011-07-27,27.6,A
3954,USGS,06803486,2011-07-28,36.4,A
3955,USGS,06803486,2011-07-29,152,A
3956,USGS,06803486,2011-07-30,122,A
3957,USGS,06803486,2011-07-31,65.1,A
3958,USGS,06803486,2011-08-01,51.0,A
3959,USGS,06803486,2011-08-02,42.7,A
3960,USGS,06803486,2011-08-03,36.7,A
3961,USGS,06803486,2011-08-04,32.1,A
3962,USGS,06803486,2011-08-05,32.2,A
3963,USGS,06803486,2011-08-06,33.6,A
3964,USGS,06803486,2011-08-07,37.9,A
3965,USGS,06803486,2011-08-08,38.2,A
3966,USGS,06803486,2011-08-09,47.9,A
3967,USGS,06803486,2011-08-10,32.8,A
3968,USGS,06803486,2011-08-11,29.2,A
3969,USGS,06803486,2011-08-12,144,A
3970,USGS,06803486,2011-08-13,394,A
3971,USGS,06803486,2011-08-14,118,A
3972,USGS,06803486,2011-08-15,85.3,A
3973,USGS,06803486,2011-08-16,71.5,A
3974,USGS,06803486,2011-08-17,60.8,A
3975,USGS,06803486,2011-08-18,58.7,A
3976,USGS,06803486,2011-08-19,67.5,A
3977,USGS,06803486,2011-08-20,62.7,A
3978,USGS,06803486,2011-08-21,52.4,A
3979,USGS,06803486,2011-08-22,48.1,A
3980,USGS,06803486,2011-08-23,45.4,A
3981,USGS,06803486,2011-08-24,42.6,A
3982,USGS,06803486,2011-08-25,39.3,A
3983,USGS,06803486,2011-08-26,36.3,A
3984,USGS,06803486,2011-08-27,34.1,A
3985,USGS,06803486,2011-08-28,32.9,A
3986,USGS,06803486,2011-08-29,31.5,A
3987,USGS,06803486,2011-08-30,253,A
3988,USGS,06803486,2011-08-31,63.6,A
3989,USGS,06803486,2011-09-01,44.7,A
3990,USGS,06803486,2011-09-02,41.9,A
3991,USGS,06803486,2011-09-03,41.4,A
3992,USGS,06803486,2011-09-04,39.0,A
3993,USGS,06803486,2011-09-05,34.6,A
3994,USGS,06803486,2011-09-06,32.1,A
3995,USGS,06803486,2011-09-07,30.1,A
3996,USGS,06803486,2011-09-08,28.1,A
3997,USGS,06803486,2011-09-09,27.1,A
3998,USGS,06803486,2011-09-10,26.8,A
3999,USGS,06803486,2011-09-11,25.4,A
4000,USGS,06803486,2011-09-12,24.8,A
4001,USGS,06803486,2011-09-13,23.6,A
4002,USGS,06803486,2011-09-14,22.2,A
4003,USGS,06803486,2011-09-15,21.8,A
4004,USGS,06803486,2011-09-16,22.6,A
4005,USGS,06803486,2011-09-17,22.8,A
4006,USGS,06803486,2011-09-18,23.7,A
4007,USGS,06803486,2011-09-19,23.2,A
4008,USGS,06803486,2011-09-20,21.8,A
4009,USGS,06803486,2011-09-21,20.4,A
4010,USGS,06803486,2011-09-22,20.2,A
4011,USGS,06803486,2011-09-23,19.3,A
4012,USGS,06803486,2011-09-24,19.4,A
4013,USGS,06803486,2011-09-25,19.0,A
4014,USGS,06803486,2011-09-26,18.8,A
4015,USGS,06803486,2011-09-27,18.9,A
4016,USGS,06803486,2011-09-28,18.7,A
4017,USGS,06803486,2011-09-29,17.7,A
4018,USGS,06803486,2011-09-30,17.6,A
4019,USGS,06803486,2011-10-01,17.2,A
4020,USGS,06803486,2011-10-02,17.9,A
4021,USGS,06803486,2011-10-03,18.2,A
4022,USGS,06803486,2011-10-04,18.2,A
4023,USGS,06803486,2011-10-05,17.1,A
4024,USGS,06803486,2011-10-06,16.8,A
4025,USGS,06803486,2011-10-07,16.9,A
4026,USGS,06803486,2011-10-08,18.1,A
4027,USGS,06803486,2011-10-09,19.8,A
4028,USGS,06803486,2011-10-10,27.6,A
4029,USGS,06803486,2011-10-11,26.8,A
4030,USGS,06803486,2011-10-12,23.2,A
4031,USGS,06803486,2011-10-13,22.0,A
4032,USGS,06803486,2011-10-14,22.2,A
4033,USGS,06803486,2011-10-15,22.0,A
4034,USGS,06803486,2011-10-16,21.5,A
4035,USGS,06803486,2011-10-17,21.2,A
4036,USGS,06803486,2011-10-18,20.6,A
4037,USGS,06803486,2011-10-19,21.3,A
4038,USGS,06803486,2011-10-20,21.3,A
4039,USGS,06803486,2011-10-21,21.2,A
4040,USGS,06803486,2011-10-22,22.2,A
4041,USGS,06803486,2011-10-23,23.0,A
4042,USGS,06803486,2011-10-24,23.3,A
4043,USGS,06803486,2011-10-25,22.8,A
4044,USGS,06803486,2011-10-26,22.1,A
4045,USGS,06803486,2011-10-27,22.7,A
4046,USGS,06803486,2011-10-28,22.0,A
4047,USGS,06803486,2011-10-29,22.2,A
4048,USGS,06803486,2011-10-30,21.7,A
4049,USGS,06803486,2011-10-31,21.3,A
4050,USGS,06803486,2011-11-01,22.1,A
4051,USGS,06803486,2011-11-02,27.5,A
4052,USGS,06803486,2011-11-03,26.6,A
4053,USGS,06803486,2011-11-04,24.8,A
4054,USGS,06803486,2011-11-05,23.1,A
4055,USGS,06803486,2011-11-06,22.0,A
4056,USGS,06803486,2011-11-07,25.8,A
4057,USGS,06803486,2011-11-08,30.4,A
4058,USGS,06803486,2011-11-09,25.4,A
4059,USGS,06803486,2011-11-10,23.2,A
4060,USGS,06803486,2011-11-11,22.5,A
4061,USGS,06803486,2011-11-12,22.5,A
4062,USGS,06803486,2011-11-13,22.6,A
4063,USGS,06803486,2011-11-14,23.1,A
4064,USGS,06803486,2011-11-15,21.4,A
4065,USGS,06803486,2011-11-16,21.4,A
4066,USGS,06803486,2011-11-17,21.6,A
4067,USGS,06803486,2011-11-18,23.3,A
4068,USGS,06803486,2011-11-19,23.5,A
4069,USGS,06803486,2011-11-20,23.3,A
4070,USGS,06803486,2011-11-21,22.3,A
4071,USGS,06803486,2011-11-22,23.3,A
4072,USGS,06803486,2011-11-23,24.9,A
4073,USGS,06803486,2011-11-24,24.9,A
4074,USGS,06803486,2011-11-25,24.6,A
4075,USGS,06803486,2011-11-26,23.2,A
4076,USGS,06803486,2011-11-27,23.3,A:e
4077,USGS,06803486,2011-11-28,21.9,A:e
4078,USGS,06803486,2011-11-29,22.1,A:e
4079,USGS,06803486,2011-11-30,22.1,A:e
4080,USGS,06803486,2011-12-01,22.0,A:e
4081,USGS,06803486,2011-12-02,20.6,A:e
4082,USGS,06803486,2011-12-03,22.2,A:e
4083,USGS,06803486,2011-12-04,20.5,A:e
4084,USGS,06803486,2011-12-05,20.0,A:e
4085,USGS,06803486,2011-12-06,19.3,A:e
4086,USGS,06803486,2011-12-07,19.9,A:e
4087,USGS,06803486,2011-12-08,19.7,A:e
4088,USGS,06803486,2011-12-09,20.2,A:e
4089,USGS,06803486,2011-12-10,21.8,A:e
4090,USGS,06803486,2011-12-11,25.9,A
4091,USGS,06803486,2011-12-12,29.0,A
4092,USGS,06803486,2011-12-13,30.2,A
4093,USGS,06803486,2011-12-14,41.4,A
4094,USGS,06803486,2011-12-15,35.4,A
4095,USGS,06803486,2011-12-16,27.8,A:e
4096,USGS,06803486,2011-12-17,28.5,A:e
4097,USGS,06803486,2011-12-18,28.1,A:e
4098,USGS,06803486,2011-12-19,27.4,A
4099,USGS,06803486,2011-12-20,26.6,A
4100,USGS,06803486,2011-12-21,26.4,A
4101,USGS,06803486,2011-12-22,25.1,A:e
4102,USGS,06803486,2011-12-23,22.0,A:e
4103,USGS,06803486,2011-12-24,24.6,A:e
4104,USGS,06803486,2011-12-25,26.4,A:e
4105,USGS,06803486,2011-12-26,26.4,A:e
4106,USGS,06803486,2011-12-27,26.9,A:e
4107,USGS,06803486,2011-12-28,25.1,A:e
4108,USGS,06803486,2011-12-29,25.4,A
4109,USGS,06803486,2011-12-30,26.0,A
4110,USGS,06803486,2011-12-31,26.3,A
4111,USGS,06803486,2012-01-01,25.1,A:e
4112,USGS,06803486,2012-01-02,21.2,A:e
4113,USGS,06803486,2012-01-03,20.8,A:e
4114,USGS,06803486,2012-01-04,25.0,A:e
4115,USGS,06803486,2012-01-05,25.3,A
4116,USGS,06803486,2012-01-06,25.9,A
4117,USGS,06803486,2012-01-07,26.4,A
4118,USGS,06803486,2012-01-08,25.1,A
4119,USGS,06803486,2012-01-09,25.2,A
4120,USGS,06803486,2012-01-10,25.6,A
4121,USGS,06803486,2012-01-11,24.9,A
4122,USGS,06803486,2012-01-12,24.3,A:e
4123,USGS,06803486,2012-01-13,22.0,A:e
4124,USGS,06803486,2012-01-14,22.5,A:e
4125,USGS,06803486,2012-01-15,23.0,A:e
4126,USGS,06803486,2012-01-16,24.5,A:e
4127,USGS,06803486,2012-01-17,21.3,A:e
4128,USGS,06803486,2012-01-18,21.7,A:e
4129,USGS,06803486,2012-01-19,22.5,A:e
4130,USGS,06803486,2012-01-20,22.3,A:e
4131,USGS,06803486,2012-01-21,22.1,A:e
4132,USGS,06803486,2012-01-22,22.6,A:e
4133,USGS,06803486,2012-01-23,23.0,A:e
4134,USGS,06803486,2012-01-24,23.2,A:e
4135,USGS,06803486,2012-01-25,23.4,A:e
4136,USGS,06803486,2012-01-26,24.3,A:e
4137,USGS,06803486,2012-01-27,24.9,A:e
4138,USGS,06803486,2012-01-28,22.5,A:e
4139,USGS,06803486,2012-01-29,23.1,A:e
4140,USGS,06803486,2012-01-30,25.1,A:e
4141,USGS,06803486,2012-01-31,25.5,A:e
4142,USGS,06803486,2012-02-01,25.2,A:e
4143,USGS,06803486,2012-02-02,24.9,A:e
4144,USGS,06803486,2012-02-03,28.3,A:e
4145,USGS,06803486,2012-02-04,30.7,A:e
4146,USGS,06803486,2012-02-05,30.0,A:e
4147,USGS,06803486,2012-02-06,27.1,A:e
4148,USGS,06803486,2012-02-07,27.8,A:e
4149,USGS,06803486,2012-02-08,25.6,A:e
4150,USGS,06803486,2012-02-09,25.7,A:e
4151,USGS,06803486,2012-02-10,24.0,A:e
4152,USGS,06803486,2012-02-11,23.1,A:e
4153,USGS,06803486,2012-02-12,23.3,A:e
4154,USGS,06803486,2012-02-13,23.4,A:e
4155,USGS,06803486,2012-02-14,25.4,A:e
4156,USGS,06803486,2012-02-15,27.6,A:e
4157,USGS,06803486,2012-02-16,29.7,A:e
4158,USGS,06803486,2012-02-17,29.7,A:e
4159,USGS,06803486,2012-02-18,28.7,A:e
4160,USGS,06803486,2012-02-19,28.0,A:e
4161,USGS,06803486,2012-02-20,32.5,A:e
4162,USGS,06803486,2012-02-21,38.6,A
4163,USGS,06803486,2012-02-22,40.7,A
4164,USGS,06803486,2012-02-23,41.0,A
4165,USGS,06803486,2012-02-24,42.4,A
4166,USGS,06803486,2012-02-25,39.1,A
4167,USGS,06803486,2012-02-26,36.6,A
4168,USGS,06803486,2012-02-27,36.4,A
4169,USGS,06803486,2012-02-28,36.7,A
4170,USGS,06803486,2012-02-29,43.5,A
4171,USGS,06803486,2012-03-01,45.3,A
4172,USGS,06803486,2012-03-02,40.3,A
4173,USGS,06803486,2012-03-03,39.0,A
4174,USGS,06803486,2012-03-04,36.6,A
4175,USGS,06803486,2012-03-05,36.8,A
4176,USGS,06803486,2012-03-06,35.0,A
4177,USGS,06803486,2012-03-07,34.5,A
4178,USGS,06803486,2012-03-08,33.5,A
4179,USGS,06803486,2012-03-09,32.2,A
4180,USGS,06803486,2012-03-10,32.3,A
4181,USGS,06803486,2012-03-11,32.1,A
4182,USGS,06803486,2012-03-12,32.6,A
4183,USGS,06803486,2012-03-13,33.3,A
4184,USGS,06803486,2012-03-14,32.3,A
4185,USGS,06803486,2012-03-15,31.4,A
4186,USGS,06803486,2012-03-16,31.1,A
4187,USGS,06803486,2012-03-17,31.4,A
4188,USGS,06803486,2012-03-18,31.4,A
4189,USGS,06803486,2012-03-19,30.9,A
4190,USGS,06803486,2012-03-20,31.7,A
4191,USGS,06803486,2012-03-21,33.7,A
4192,USGS,06803486,2012-03-22,37.0,A
4193,USGS,06803486,2012-03-23,36.0,A
4194,USGS,06803486,2012-03-24,35.7,A
4195,USGS,06803486,2012-03-25,34.4,A
4196,USGS,06803486,2012-03-26,33.1,A
4197,USGS,06803486,2012-03-27,30.9,A
4198,USGS,06803486,2012-03-28,29.7,A
4199,USGS,06803486,2012-03-29,28.7,A
4200,USGS,06803486,2012-03-30,28.8,A
4201,USGS,06803486,2012-03-31,29.6,A
4202,USGS,06803486,2012-04-01,29.6,A
4203,USGS,06803486,2012-04-02,29.2,A
4204,USGS,06803486,2012-04-03,27.6,A
4205,USGS,06803486,2012-04-04,26.7,A
4206,USGS,06803486,2012-04-05,25.8,A
4207,USGS,06803486,2012-04-06,25.2,A
4208,USGS,06803486,2012-04-07,24.2,A
4209,USGS,06803486,2012-04-08,23.7,A
4210,USGS,06803486,2012-04-09,22.8,A
4211,USGS,06803486,2012-04-10,22.4,A
4212,USGS,06803486,2012-04-11,22.1,A
4213,USGS,06803486,2012-04-12,23.0,A
4214,USGS,06803486,2012-04-13,24.6,A
4215,USGS,06803486,2012-04-14,66.8,A
4216,USGS,06803486,2012-04-15,291,A
4217,USGS,06803486,2012-04-16,102,A
4218,USGS,06803486,2012-04-17,53.9,A
4219,USGS,06803486,2012-04-18,47.0,A
4220,USGS,06803486,2012-04-19,43.7,A
4221,USGS,06803486,2012-04-20,43.2,A
4222,USGS,06803486,2012-04-21,40.5,A
4223,USGS,06803486,2012-04-22,37.4,A
4224,USGS,06803486,2012-04-23,36.0,A
4225,USGS,06803486,2012-04-24,34.6,A
4226,USGS,06803486,2012-04-25,33.6,A
4227,USGS,06803486,2012-04-26,33.4,A
4228,USGS,06803486,2012-04-27,32.0,A
4229,USGS,06803486,2012-04-28,31.0,A
4230,USGS,06803486,2012-04-29,31.9,A
4231,USGS,06803486,2012-04-30,30.4,A
4232,USGS,06803486,2012-05-01,30.5,A
4233,USGS,06803486,2012-05-02,50.7,A
4234,USGS,06803486,2012-05-03,70.4,A
4235,USGS,06803486,2012-05-04,43.9,A
4236,USGS,06803486,2012-05-05,39.1,A
4237,USGS,06803486,2012-05-06,46.4,A
4238,USGS,06803486,2012-05-07,78.7,A
4239,USGS,06803486,2012-05-08,45.9,A
4240,USGS,06803486,2012-05-09,40.4,A
4241,USGS,06803486,2012-05-10,37.3,A
4242,USGS,06803486,2012-05-11,34.6,A
4243,USGS,06803486,2012-05-12,31.8,A
4244,USGS,06803486,2012-05-13,30.4,A
4245,USGS,06803486,2012-05-14,29.0,A
4246,USGS,06803486,2012-05-15,28.0,A
4247,USGS,06803486,2012-05-16,26.7,A
4248,USGS,06803486,2012-05-17,25.5,A
4249,USGS,06803486,2012-05-18,24.2,A
4250,USGS,06803486,2012-05-19,23.2,A
4251,USGS,06803486,2012-05-20,63.3,A
4252,USGS,06803486,2012-05-21,48.1,A
4253,USGS,06803486,2012-05-22,30.9,A
4254,USGS,06803486,2012-05-23,29.2,A
4255,USGS,06803486,2012-05-24,28.2,A
4256,USGS,06803486,2012-05-25,30.7,A
4257,USGS,06803486,2012-05-26,26.7,A
4258,USGS,06803486,2012-05-27,26.8,A
4259,USGS,06803486,2012-05-28,54.5,A
4260,USGS,06803486,2012-05-29,125,A
4261,USGS,06803486,2012-05-30,47.0,A
4262,USGS,06803486,2012-05-31,40.4,A
4263,USGS,06803486,2012-06-01,36.5,A
4264,USGS,06803486,2012-06-02,33.3,A
4265,USGS,06803486,2012-06-03,31.2,A
4266,USGS,06803486,2012-06-04,28.8,A
4267,USGS,06803486,2012-06-05,26.6,A
4268,USGS,06803486,2012-06-06,24.5,A
4269,USGS,06803486,2012-06-07,23.0,A
4270,USGS,06803486,2012-06-08,21.7,A
4271,USGS,06803486,2012-06-09,21.1,A
4272,USGS,06803486,2012-06-10,19.7,A
4273,USGS,06803486,2012-06-11,18.3,A
4274,USGS,06803486,2012-06-12,16.8,A
4275,USGS,06803486,2012-06-13,15.2,A
4276,USGS,06803486,2012-06-14,27.9,A
4277,USGS,06803486,2012-06-15,167,A
4278,USGS,06803486,2012-06-16,112,A
4279,USGS,06803486,2012-06-17,62.5,A
4280,USGS,06803486,2012-06-18,51.8,A
4281,USGS,06803486,2012-06-19,42.9,A
4282,USGS,06803486,2012-06-20,38.8,A
4283,USGS,06803486,2012-06-21,37.9,A
4284,USGS,06803486,2012-06-22,35.9,A
4285,USGS,06803486,2012-06-23,41.9,A
4286,USGS,06803486,2012-06-24,63.3,A
4287,USGS,06803486,2012-06-25,41.3,A
4288,USGS,06803486,2012-06-26,35.6,A
4289,USGS,06803486,2012-06-27,32.6,A
4290,USGS,06803486,2012-06-28,29.1,A
4291,USGS,06803486,2012-06-29,26.9,A
4292,USGS,06803486,2012-06-30,24.6,A
4293,USGS,06803486,2012-07-01,23.9,A
4294,USGS,06803486,2012-07-02,22.3,A
4295,USGS,06803486,2012-07-03,21.8,A
4296,USGS,06803486,2012-07-04,17.3,A
4297,USGS,06803486,2012-07-05,15.8,A
4298,USGS,06803486,2012-07-06,14.4,A
4299,USGS,06803486,2012-07-07,14.3,A
4300,USGS,06803486,2012-07-08,13.3,A
4301,USGS,06803486,2012-07-09,13.0,A
4302,USGS,06803486,2012-07-10,14.0,A
4303,USGS,06803486,2012-07-11,14.2,A
4304,USGS,06803486,2012-07-12,15.0,A
4305,USGS,06803486,2012-07-13,13.9,A
4306,USGS,06803486,2012-07-14,13.8,A
4307,USGS,06803486,2012-07-15,12.9,A
4308,USGS,06803486,2012-07-16,11.5,A
4309,USGS,06803486,2012-07-17,10.9,A
4310,USGS,06803486,2012-07-18,11.4,A
4311,USGS,06803486,2012-07-19,10.8,A
4312,USGS,06803486,2012-07-20,10.2,A
4313,USGS,06803486,2012-07-21,10.9,A
4314,USGS,06803486,2012-07-22,11.5,A
4315,USGS,06803486,2012-07-23,9.28,A
4316,USGS,06803486,2012-07-24,9.32,A
4317,USGS,06803486,2012-07-25,9.94,A
4318,USGS,06803486,2012-07-26,10.8,A
4319,USGS,06803486,2012-07-27,9.69,A
